"","location_name","wk_end_date","value"
"80","Arizona",2023-01-14,139
"81","Arizona",2023-01-21,112
"82","Arizona",2023-01-28,49
"83","Arizona",2023-02-04,71
"84","Arizona",2023-02-11,52
"85","Arizona",2023-02-18,38
"86","Arizona",2023-02-25,53
"87","Arizona",2023-03-04,47
"88","Arizona",2023-03-11,48
"89","Arizona",2023-03-18,54
"90","Arizona",2023-03-25,39
"91","Arkansas",2022-09-03,8
"92","Arkansas",2022-09-10,6
"93","Arkansas",2022-09-17,4
"94","Arkansas",2022-09-24,8
"95","Arkansas",2022-10-01,10
"96","Arkansas",2022-10-08,21
"97","Arkansas",2022-10-15,40
"98","Arkansas",2022-10-22,50
"99","Arkansas",2022-10-29,84
"100","Arkansas",2022-11-05,141
"101","Arkansas",2022-11-12,212
"102","Arkansas",2022-11-19,218
"103","Arkansas",2022-11-26,435
"104","Arkansas",2022-12-03,468
"105","Arkansas",2022-12-10,331
"106","Arkansas",2022-12-17,234
"107","Arkansas",2022-12-24,189
"108","Arkansas",2022-12-31,217
"109","Arkansas",2023-01-07,146
"110","Arkansas",2023-01-14,97
"111","Arkansas",2023-01-21,61
"112","Arkansas",2023-01-28,30
"113","Arkansas",2023-02-04,21
"114","Arkansas",2023-02-11,35
"115","Arkansas",2023-02-18,25
"116","Arkansas",2023-02-25,32
"117","Arkansas",2023-03-04,33
"118","Arkansas",2023-03-11,18
"119","Arkansas",2023-03-18,14
"120","Arkansas",2023-03-25,22
"121","California",2022-09-03,35
"122","California",2022-09-10,29
"123","California",2022-09-17,24
"124","California",2022-09-24,35
"125","California",2022-10-01,72
"126","California",2022-10-08,93
"127","California",2022-10-15,97
"128","California",2022-10-22,124
"129","California",2022-10-29,211
"130","California",2022-11-05,456
"131","California",2022-11-12,928
"132","California",2022-11-19,1616
"133","California",2022-11-26,2790
"134","California",2022-12-03,3138
"135","California",2022-12-10,2275
"136","California",2022-12-17,1574
"137","California",2022-12-24,1570
"138","California",2022-12-31,1380
"139","California",2023-01-07,849
"140","California",2023-01-14,350
"141","California",2023-01-21,197
"142","California",2023-01-28,110
"143","California",2023-02-04,113
"144","California",2023-02-11,91
"145","California",2023-02-18,73
"146","California",2023-02-25,86
"147","California",2023-03-04,59
"148","California",2023-03-11,50
"149","California",2023-03-18,58
"150","California",2023-03-25,33
"151","Colorado",2022-09-03,1
"152","Colorado",2022-09-10,3
"153","Colorado",2022-09-17,3
"154","Colorado",2022-09-24,4
"155","Colorado",2022-10-01,3
"156","Colorado",2022-10-08,1
"157","Colorado",2022-10-15,5
"158","Colorado",2022-10-22,15
"159","Colorado",2022-10-29,32
"160","Colorado",2022-11-05,32
"161","Colorado",2022-11-12,61
"162","Colorado",2022-11-19,114
"163","Colorado",2022-11-26,157
"164","Colorado",2022-12-03,160
"165","Colorado",2022-12-10,243
"166","Colorado",2022-12-17,255
"167","Colorado",2022-12-24,350
"168","Colorado",2022-12-31,311
"169","Colorado",2023-01-07,146
"170","Colorado",2023-01-14,85
"171","Colorado",2023-01-21,33
"172","Colorado",2023-01-28,30
"173","Colorado",2023-02-04,38
"174","Colorado",2023-02-11,24
"175","Colorado",2023-02-18,16
"176","Colorado",2023-02-25,14
"177","Colorado",2023-03-04,17
"178","Colorado",2023-03-11,11
"179","Colorado",2023-03-18,10
"180","Colorado",2023-03-25,11
"181","Connecticut",2022-09-03,4
"182","Connecticut",2022-09-10,3
"183","Connecticut",2022-09-17,4
"184","Connecticut",2022-09-24,3
"185","Connecticut",2022-10-01,2
"186","Connecticut",2022-10-08,3
"187","Connecticut",2022-10-15,9
"188","Connecticut",2022-10-22,9
"189","Connecticut",2022-10-29,37
"190","Connecticut",2022-11-05,41
"191","Connecticut",2022-11-12,58
"192","Connecticut",2022-11-19,104
"193","Connecticut",2022-11-26,199
"194","Connecticut",2022-12-03,424
"195","Connecticut",2022-12-10,419
"196","Connecticut",2022-12-17,352
"197","Connecticut",2022-12-24,275
"198","Connecticut",2022-12-31,248
"199","Connecticut",2023-01-07,160
"200","Connecticut",2023-01-14,72
"201","Connecticut",2023-01-21,31
"202","Connecticut",2023-01-28,32
"203","Connecticut",2023-02-04,14
"204","Connecticut",2023-02-11,14
"205","Connecticut",2023-02-18,16
"206","Connecticut",2023-02-25,16
"207","Connecticut",2023-03-04,9
"208","Connecticut",2023-03-11,21
"209","Connecticut",2023-03-18,9
"210","Connecticut",2023-03-25,12
"211","Delaware",2022-09-03,3
"212","Delaware",2022-09-10,0
"213","Delaware",2022-09-17,2
"214","Delaware",2022-09-24,0
"215","Delaware",2022-10-01,0
"216","Delaware",2022-10-08,0
"217","Delaware",2022-10-15,0
"218","Delaware",2022-10-22,1
"219","Delaware",2022-10-29,4
"220","Delaware",2022-11-05,11
"221","Delaware",2022-11-12,15
"222","Delaware",2022-11-19,53
"223","Delaware",2022-11-26,48
"224","Delaware",2022-12-03,79
"225","Delaware",2022-12-10,28
"226","Delaware",2022-12-17,27
"227","Delaware",2022-12-24,29
"228","Delaware",2022-12-31,46
"229","Delaware",2023-01-07,41
"230","Delaware",2023-01-14,11
"231","Delaware",2023-01-21,5
"232","Delaware",2023-01-28,5
"233","Delaware",2023-02-04,15
"234","Delaware",2023-02-11,1
"235","Delaware",2023-02-18,1
"236","Delaware",2023-02-25,0
"237","Delaware",2023-03-04,5
"238","Delaware",2023-03-11,1
"239","Delaware",2023-03-18,0
"240","Delaware",2023-03-25,2
"241","District of Columbia",2022-09-03,0
"242","District of Columbia",2022-09-10,0
"243","District of Columbia",2022-09-17,0
"244","District of Columbia",2022-09-24,1
"245","District of Columbia",2022-10-01,0
"246","District of Columbia",2022-10-08,1
"247","District of Columbia",2022-10-15,2
"248","District of Columbia",2022-10-22,8
"249","District of Columbia",2022-10-29,11
"250","District of Columbia",2022-11-05,36
"251","District of Columbia",2022-11-12,44
"252","District of Columbia",2022-11-19,35
"253","District of Columbia",2022-11-26,70
"254","District of Columbia",2022-12-03,56
"255","District of Columbia",2022-12-10,42
"256","District of Columbia",2022-12-17,20
"257","District of Columbia",2022-12-24,26
"258","District of Columbia",2022-12-31,27
"259","District of Columbia",2023-01-07,15
"260","District of Columbia",2023-01-14,5
"261","District of Columbia",2023-01-21,10
"262","District of Columbia",2023-01-28,6
"263","District of Columbia",2023-02-04,8
"264","District of Columbia",2023-02-11,6
"265","District of Columbia",2023-02-18,4
"266","District of Columbia",2023-02-25,4
"267","District of Columbia",2023-03-04,5
"268","District of Columbia",2023-03-11,1
"269","District of Columbia",2023-03-18,3
"270","District of Columbia",2023-03-25,2
"271","Florida",2022-09-03,70
"272","Florida",2022-09-10,60
"273","Florida",2022-09-17,78
"274","Florida",2022-09-24,81
"275","Florida",2022-10-01,77
"276","Florida",2022-10-08,110
"277","Florida",2022-10-15,105
"278","Florida",2022-10-22,125
"279","Florida",2022-10-29,260
"280","Florida",2022-11-05,304
"281","Florida",2022-11-12,490
"282","Florida",2022-11-19,504
"283","Florida",2022-11-26,803
"284","Florida",2022-12-03,896
"285","Florida",2022-12-10,789
"286","Florida",2022-12-17,890
"287","Florida",2022-12-24,982
"288","Florida",2022-12-31,1297
"289","Florida",2023-01-07,1214
"290","Florida",2023-01-14,714
"291","Florida",2023-01-21,577
"292","Florida",2023-01-28,410
"293","Florida",2023-02-04,342
"294","Florida",2023-02-11,300
"295","Florida",2023-02-18,226
"296","Florida",2023-02-25,206
"297","Florida",2023-03-04,184
"298","Florida",2023-03-11,188
"299","Florida",2023-03-18,201
"300","Florida",2023-03-25,159
"301","Georgia",2022-09-03,22
"302","Georgia",2022-09-10,38
"303","Georgia",2022-09-17,36
"304","Georgia",2022-09-24,39
"305","Georgia",2022-10-01,54
"306","Georgia",2022-10-08,87
"307","Georgia",2022-10-15,113
"308","Georgia",2022-10-22,119
"309","Georgia",2022-10-29,176
"310","Georgia",2022-11-05,217
"311","Georgia",2022-11-12,250
"312","Georgia",2022-11-19,193
"313","Georgia",2022-11-26,251
"314","Georgia",2022-12-03,252
"315","Georgia",2022-12-10,172
"316","Georgia",2022-12-17,137
"317","Georgia",2022-12-24,138
"318","Georgia",2022-12-31,173
"319","Georgia",2023-01-07,157
"320","Georgia",2023-01-14,107
"321","Georgia",2023-01-21,71
"322","Georgia",2023-01-28,69
"323","Georgia",2023-02-04,88
"324","Georgia",2023-02-11,82
"325","Georgia",2023-02-18,69
"326","Georgia",2023-02-25,70
"327","Georgia",2023-03-04,44
"328","Georgia",2023-03-11,55
"329","Georgia",2023-03-18,51
"330","Georgia",2023-03-25,62
"331","Hawaii",2022-09-03,2
"332","Hawaii",2022-09-10,1
"333","Hawaii",2022-09-17,2
"334","Hawaii",2022-09-24,3
"335","Hawaii",2022-10-01,5
"336","Hawaii",2022-10-08,4
"337","Hawaii",2022-10-15,6
"338","Hawaii",2022-10-22,4
"339","Hawaii",2022-10-29,6
"340","Hawaii",2022-11-05,8
"341","Hawaii",2022-11-12,25
"342","Hawaii",2022-11-19,10
"343","Hawaii",2022-11-26,12
"344","Hawaii",2022-12-03,12
"345","Hawaii",2022-12-10,11
"346","Hawaii",2022-12-17,17
"347","Hawaii",2022-12-24,31
"348","Hawaii",2022-12-31,28
"349","Hawaii",2023-01-07,10
"350","Hawaii",2023-01-14,9
"351","Hawaii",2023-01-21,0
"352","Hawaii",2023-01-28,11
"353","Hawaii",2023-02-04,6
"354","Hawaii",2023-02-11,10
"355","Hawaii",2023-02-18,4
"356","Hawaii",2023-02-25,5
"357","Hawaii",2023-03-04,1
"358","Hawaii",2023-03-11,4
"359","Hawaii",2023-03-18,3
"360","Hawaii",2023-03-25,1
"361","Idaho",2022-09-03,3
"362","Idaho",2022-09-10,0
"363","Idaho",2022-09-17,1
"364","Idaho",2022-09-24,3
"365","Idaho",2022-10-01,2
"366","Idaho",2022-10-08,1
"367","Idaho",2022-10-15,1
"368","Idaho",2022-10-22,1
"369","Idaho",2022-10-29,1
"370","Idaho",2022-11-05,20
"371","Idaho",2022-11-12,14
"372","Idaho",2022-11-19,60
"373","Idaho",2022-11-26,155
"374","Idaho",2022-12-03,189
"375","Idaho",2022-12-10,195
"376","Idaho",2022-12-17,285
"377","Idaho",2022-12-24,195
"378","Idaho",2022-12-31,219
"379","Idaho",2023-01-07,101
"380","Idaho",2023-01-14,42
"381","Idaho",2023-01-21,30
"382","Idaho",2023-01-28,17
"383","Idaho",2023-02-04,4
"384","Idaho",2023-02-11,4
"385","Idaho",2023-02-18,8
"386","Idaho",2023-02-25,3
"387","Idaho",2023-03-04,3
"388","Idaho",2023-03-11,4
"389","Idaho",2023-03-18,5
"390","Idaho",2023-03-25,5
"391","Illinois",2022-09-03,10
"392","Illinois",2022-09-10,3
"393","Illinois",2022-09-17,5
"394","Illinois",2022-09-24,16
"395","Illinois",2022-10-01,11
"396","Illinois",2022-10-08,11
"397","Illinois",2022-10-15,31
"398","Illinois",2022-10-22,45
"399","Illinois",2022-10-29,104
"400","Illinois",2022-11-05,181
"401","Illinois",2022-11-12,276
"402","Illinois",2022-11-19,447
"403","Illinois",2022-11-26,915
"404","Illinois",2022-12-03,1125
"405","Illinois",2022-12-10,973
"406","Illinois",2022-12-17,748
"407","Illinois",2022-12-24,563
"408","Illinois",2022-12-31,572
"409","Illinois",2023-01-07,393
"410","Illinois",2023-01-14,166
"411","Illinois",2023-01-21,63
"412","Illinois",2023-01-28,64
"413","Illinois",2023-02-04,26
"414","Illinois",2023-02-11,33
"415","Illinois",2023-02-18,25
"416","Illinois",2023-02-25,36
"417","Illinois",2023-03-04,23
"418","Illinois",2023-03-11,14
"419","Illinois",2023-03-18,15
"420","Illinois",2023-03-25,23
"421","Indiana",2022-09-03,22
"422","Indiana",2022-09-10,27
"423","Indiana",2022-09-17,26
"424","Indiana",2022-09-24,34
"425","Indiana",2022-10-01,33
"426","Indiana",2022-10-08,51
"427","Indiana",2022-10-15,57
"428","Indiana",2022-10-22,72
"429","Indiana",2022-10-29,102
"430","Indiana",2022-11-05,149
"431","Indiana",2022-11-12,141
"432","Indiana",2022-11-19,264
"433","Indiana",2022-11-26,505
"434","Indiana",2022-12-03,826
"435","Indiana",2022-12-10,851
"436","Indiana",2022-12-17,685
"437","Indiana",2022-12-24,594
"438","Indiana",2022-12-31,570
"439","Indiana",2023-01-07,342
"440","Indiana",2023-01-14,150
"441","Indiana",2023-01-21,96
"442","Indiana",2023-01-28,65
"443","Indiana",2023-02-04,43
"444","Indiana",2023-02-11,37
"445","Indiana",2023-02-18,34
"446","Indiana",2023-02-25,47
"447","Indiana",2023-03-04,43
"448","Indiana",2023-03-11,31
"449","Indiana",2023-03-18,34
"450","Indiana",2023-03-25,23
"451","Iowa",2022-09-03,3
"452","Iowa",2022-09-10,0
"453","Iowa",2022-09-17,1
"454","Iowa",2022-09-24,7
"455","Iowa",2022-10-01,5
"456","Iowa",2022-10-08,5
"457","Iowa",2022-10-15,7
"458","Iowa",2022-10-22,10
"459","Iowa",2022-10-29,19
"460","Iowa",2022-11-05,16
"461","Iowa",2022-11-12,23
"462","Iowa",2022-11-19,37
"463","Iowa",2022-11-26,139
"464","Iowa",2022-12-03,201
"465","Iowa",2022-12-10,235
"466","Iowa",2022-12-17,352
"467","Iowa",2022-12-24,335
"468","Iowa",2022-12-31,301
"469","Iowa",2023-01-07,202
"470","Iowa",2023-01-14,87
"471","Iowa",2023-01-21,43
"472","Iowa",2023-01-28,44
"473","Iowa",2023-02-04,11
"474","Iowa",2023-02-11,15
"475","Iowa",2023-02-18,9
"476","Iowa",2023-02-25,9
"477","Iowa",2023-03-04,9
"478","Iowa",2023-03-11,8
"479","Iowa",2023-03-18,7
"480","Iowa",2023-03-25,7
"481","Kansas",2022-09-03,3
"482","Kansas",2022-09-10,0
"483","Kansas",2022-09-17,0
"484","Kansas",2022-09-24,1
"485","Kansas",2022-10-01,5
"486","Kansas",2022-10-08,5
"487","Kansas",2022-10-15,7
"488","Kansas",2022-10-22,16
"489","Kansas",2022-10-29,20
"490","Kansas",2022-11-05,37
"491","Kansas",2022-11-12,49
"492","Kansas",2022-11-19,68
"493","Kansas",2022-11-26,187
"494","Kansas",2022-12-03,303
"495","Kansas",2022-12-10,253
"496","Kansas",2022-12-17,223
"497","Kansas",2022-12-24,186
"498","Kansas",2022-12-31,176
"499","Kansas",2023-01-07,115
"500","Kansas",2023-01-14,47
"501","Kansas",2023-01-21,46
"502","Kansas",2023-01-28,18
"503","Kansas",2023-02-04,11
"504","Kansas",2023-02-11,10
"505","Kansas",2023-02-18,5
"506","Kansas",2023-02-25,9
"507","Kansas",2023-03-04,2
"508","Kansas",2023-03-11,6
"509","Kansas",2023-03-18,9
"510","Kansas",2023-03-25,7
"511","Kentucky",2022-09-03,6
"512","Kentucky",2022-09-10,19
"513","Kentucky",2022-09-17,3
"514","Kentucky",2022-09-24,11
"515","Kentucky",2022-10-01,3
"516","Kentucky",2022-10-08,10
"517","Kentucky",2022-10-15,23
"518","Kentucky",2022-10-22,15
"519","Kentucky",2022-10-29,66
"520","Kentucky",2022-11-05,139
"521","Kentucky",2022-11-12,227
"522","Kentucky",2022-11-19,313
"523","Kentucky",2022-11-26,603
"524","Kentucky",2022-12-03,807
"525","Kentucky",2022-12-10,691
"526","Kentucky",2022-12-17,418
"527","Kentucky",2022-12-24,268
"528","Kentucky",2022-12-31,231
"529","Kentucky",2023-01-07,123
"530","Kentucky",2023-01-14,62
"531","Kentucky",2023-01-21,30
"532","Kentucky",2023-01-28,29
"533","Kentucky",2023-02-04,15
"534","Kentucky",2023-02-11,33
"535","Kentucky",2023-02-18,18
"536","Kentucky",2023-02-25,13
"537","Kentucky",2023-03-04,10
"538","Kentucky",2023-03-11,17
"539","Kentucky",2023-03-18,27
"540","Kentucky",2023-03-25,15
"541","Louisiana",2022-09-03,6
"542","Louisiana",2022-09-10,19
"543","Louisiana",2022-09-17,18
"544","Louisiana",2022-09-24,23
"545","Louisiana",2022-10-01,38
"546","Louisiana",2022-10-08,43
"547","Louisiana",2022-10-15,82
"548","Louisiana",2022-10-22,97
"549","Louisiana",2022-10-29,188
"550","Louisiana",2022-11-05,170
"551","Louisiana",2022-11-12,167
"552","Louisiana",2022-11-19,177
"553","Louisiana",2022-11-26,240
"554","Louisiana",2022-12-03,294
"555","Louisiana",2022-12-10,253
"556","Louisiana",2022-12-17,146
"557","Louisiana",2022-12-24,141
"558","Louisiana",2022-12-31,189
"559","Louisiana",2023-01-07,147
"560","Louisiana",2023-01-14,89
"561","Louisiana",2023-01-21,70
"562","Louisiana",2023-01-28,42
"563","Louisiana",2023-02-04,34
"564","Louisiana",2023-02-11,55
"565","Louisiana",2023-02-18,28
"566","Louisiana",2023-02-25,23
"567","Louisiana",2023-03-04,26
"568","Louisiana",2023-03-11,18
"569","Louisiana",2023-03-18,26
"570","Louisiana",2023-03-25,21
"571","Maine",2022-09-03,0
"572","Maine",2022-09-10,0
"573","Maine",2022-09-17,0
"574","Maine",2022-09-24,0
"575","Maine",2022-10-01,1
"576","Maine",2022-10-08,0
"577","Maine",2022-10-15,0
"578","Maine",2022-10-22,0
"579","Maine",2022-10-29,3
"580","Maine",2022-11-05,3
"581","Maine",2022-11-12,11
"582","Maine",2022-11-19,14
"583","Maine",2022-11-26,34
"584","Maine",2022-12-03,110
"585","Maine",2022-12-10,120
"586","Maine",2022-12-17,196
"587","Maine",2022-12-24,212
"588","Maine",2022-12-31,186
"589","Maine",2023-01-07,109
"590","Maine",2023-01-14,53
"591","Maine",2023-01-21,31
"592","Maine",2023-01-28,11
"593","Maine",2023-02-04,9
"594","Maine",2023-02-11,7
"595","Maine",2023-02-18,3
"596","Maine",2023-02-25,0
"597","Maine",2023-03-04,4
"598","Maine",2023-03-11,0
"599","Maine",2023-03-18,5
"600","Maine",2023-03-25,1
"601","Maryland",2022-09-03,1
"602","Maryland",2022-09-10,3
"603","Maryland",2022-09-17,8
"604","Maryland",2022-09-24,3
"605","Maryland",2022-10-01,9
"606","Maryland",2022-10-08,21
"607","Maryland",2022-10-15,25
"608","Maryland",2022-10-22,49
"609","Maryland",2022-10-29,109
"610","Maryland",2022-11-05,165
"611","Maryland",2022-11-12,224
"612","Maryland",2022-11-19,218
"613","Maryland",2022-11-26,332
"614","Maryland",2022-12-03,405
"615","Maryland",2022-12-10,319
"616","Maryland",2022-12-17,278
"617","Maryland",2022-12-24,227
"618","Maryland",2022-12-31,221
"619","Maryland",2023-01-07,161
"620","Maryland",2023-01-14,102
"621","Maryland",2023-01-21,61
"622","Maryland",2023-01-28,37
"623","Maryland",2023-02-04,56
"624","Maryland",2023-02-11,36
"625","Maryland",2023-02-18,25
"626","Maryland",2023-02-25,26
"627","Maryland",2023-03-04,12
"628","Maryland",2023-03-11,16
"629","Maryland",2023-03-18,14
"630","Maryland",2023-03-25,22
"631","Massachusetts",2022-09-03,7
"632","Massachusetts",2022-09-10,4
"633","Massachusetts",2022-09-17,2
"634","Massachusetts",2022-09-24,4
"635","Massachusetts",2022-10-01,4
"636","Massachusetts",2022-10-08,8
"637","Massachusetts",2022-10-15,7
"638","Massachusetts",2022-10-22,8
"639","Massachusetts",2022-10-29,14
"640","Massachusetts",2022-11-05,31
"641","Massachusetts",2022-11-12,43
"642","Massachusetts",2022-11-19,79
"643","Massachusetts",2022-11-26,221
"644","Massachusetts",2022-12-03,446
"645","Massachusetts",2022-12-10,578
"646","Massachusetts",2022-12-17,694
"647","Massachusetts",2022-12-24,769
"648","Massachusetts",2022-12-31,733
"649","Massachusetts",2023-01-07,466
"650","Massachusetts",2023-01-14,238
"651","Massachusetts",2023-01-21,122
"652","Massachusetts",2023-01-28,71
"653","Massachusetts",2023-02-04,52
"654","Massachusetts",2023-02-11,63
"655","Massachusetts",2023-02-18,37
"656","Massachusetts",2023-02-25,17
"657","Massachusetts",2023-03-04,15
"658","Massachusetts",2023-03-11,19
"659","Massachusetts",2023-03-18,20
"660","Massachusetts",2023-03-25,19
"661","Michigan",2022-09-03,1
"662","Michigan",2022-09-10,10
"663","Michigan",2022-09-17,3
"664","Michigan",2022-09-24,5
"665","Michigan",2022-10-01,4
"666","Michigan",2022-10-08,13
"667","Michigan",2022-10-15,14
"668","Michigan",2022-10-22,17
"669","Michigan",2022-10-29,46
"670","Michigan",2022-11-05,59
"671","Michigan",2022-11-12,90
"672","Michigan",2022-11-19,193
"673","Michigan",2022-11-26,313
"674","Michigan",2022-12-03,485
"675","Michigan",2022-12-10,601
"676","Michigan",2022-12-17,1003
"677","Michigan",2022-12-24,1109
"678","Michigan",2022-12-31,1134
"679","Michigan",2023-01-07,642
"680","Michigan",2023-01-14,290
"681","Michigan",2023-01-21,150
"682","Michigan",2023-01-28,86
"683","Michigan",2023-02-04,86
"684","Michigan",2023-02-11,51
"685","Michigan",2023-02-18,59
"686","Michigan",2023-02-25,57
"687","Michigan",2023-03-04,44
"688","Michigan",2023-03-11,41
"689","Michigan",2023-03-18,31
"690","Michigan",2023-03-25,19
"691","Minnesota",2022-09-03,1
"692","Minnesota",2022-09-10,1
"693","Minnesota",2022-09-17,0
"694","Minnesota",2022-09-24,3
"695","Minnesota",2022-10-01,2
"696","Minnesota",2022-10-08,11
"697","Minnesota",2022-10-15,7
"698","Minnesota",2022-10-22,11
"699","Minnesota",2022-10-29,43
"700","Minnesota",2022-11-05,85
"701","Minnesota",2022-11-12,182
"702","Minnesota",2022-11-19,268
"703","Minnesota",2022-11-26,382
"704","Minnesota",2022-12-03,447
"705","Minnesota",2022-12-10,325
"706","Minnesota",2022-12-17,236
"707","Minnesota",2022-12-24,162
"708","Minnesota",2022-12-31,164
"709","Minnesota",2023-01-07,75
"710","Minnesota",2023-01-14,48
"711","Minnesota",2023-01-21,25
"712","Minnesota",2023-01-28,15
"713","Minnesota",2023-02-04,16
"714","Minnesota",2023-02-11,9
"715","Minnesota",2023-02-18,8
"716","Minnesota",2023-02-25,8
"717","Minnesota",2023-03-04,7
"718","Minnesota",2023-03-11,4
"719","Minnesota",2023-03-18,6
"720","Minnesota",2023-03-25,6
"721","Mississippi",2022-09-03,19
"722","Mississippi",2022-09-10,22
"723","Mississippi",2022-09-17,32
"724","Mississippi",2022-09-24,20
"725","Mississippi",2022-10-01,35
"726","Mississippi",2022-10-08,58
"727","Mississippi",2022-10-15,70
"728","Mississippi",2022-10-22,90
"729","Mississippi",2022-10-29,165
"730","Mississippi",2022-11-05,255
"731","Mississippi",2022-11-12,258
"732","Mississippi",2022-11-19,243
"733","Mississippi",2022-11-26,282
"734","Mississippi",2022-12-03,258
"735","Mississippi",2022-12-10,171
"736","Mississippi",2022-12-17,133
"737","Mississippi",2022-12-24,87
"738","Mississippi",2022-12-31,122
"739","Mississippi",2023-01-07,86
"740","Mississippi",2023-01-14,47
"741","Mississippi",2023-01-21,58
"742","Mississippi",2023-01-28,30
"743","Mississippi",2023-02-04,27
"744","Mississippi",2023-02-11,19
"745","Mississippi",2023-02-18,33
"746","Mississippi",2023-02-25,31
"747","Mississippi",2023-03-04,34
"748","Mississippi",2023-03-11,30
"749","Mississippi",2023-03-18,23
"750","Mississippi",2023-03-25,14
"751","Missouri",2022-09-03,10
"752","Missouri",2022-09-10,4
"753","Missouri",2022-09-17,6
"754","Missouri",2022-09-24,7
"755","Missouri",2022-10-01,14
"756","Missouri",2022-10-08,6
"757","Missouri",2022-10-15,12
"758","Missouri",2022-10-22,23
"759","Missouri",2022-10-29,56
"760","Missouri",2022-11-05,71
"761","Missouri",2022-11-12,115
"762","Missouri",2022-11-19,221
"763","Missouri",2022-11-26,548
"764","Missouri",2022-12-03,861
"765","Missouri",2022-12-10,861
"766","Missouri",2022-12-17,717
"767","Missouri",2022-12-24,548
"768","Missouri",2022-12-31,642
"769","Missouri",2023-01-07,370
"770","Missouri",2023-01-14,176
"771","Missouri",2023-01-21,94
"772","Missouri",2023-01-28,68
"773","Missouri",2023-02-04,52
"774","Missouri",2023-02-11,39
"775","Missouri",2023-02-18,45
"776","Missouri",2023-02-25,33
"777","Missouri",2023-03-04,38
"778","Missouri",2023-03-11,37
"779","Missouri",2023-03-18,22
"780","Missouri",2023-03-25,30
"781","Montana",2022-09-03,0
"782","Montana",2022-09-10,0
"783","Montana",2022-09-17,1
"784","Montana",2022-09-24,0
"785","Montana",2022-10-01,2
"786","Montana",2022-10-08,0
"787","Montana",2022-10-15,0
"788","Montana",2022-10-22,0
"789","Montana",2022-10-29,5
"790","Montana",2022-11-05,5
"791","Montana",2022-11-12,12
"792","Montana",2022-11-19,12
"793","Montana",2022-11-26,50
"794","Montana",2022-12-03,71
"795","Montana",2022-12-10,104
"796","Montana",2022-12-17,96
"797","Montana",2022-12-24,64
"798","Montana",2022-12-31,86
"799","Montana",2023-01-07,58
"800","Montana",2023-01-14,37
"801","Montana",2023-01-21,13
"802","Montana",2023-01-28,10
"803","Montana",2023-02-04,9
"804","Montana",2023-02-11,3
"805","Montana",2023-02-18,4
"806","Montana",2023-02-25,3
"807","Montana",2023-03-04,6
"808","Montana",2023-03-11,3
"809","Montana",2023-03-18,1
"810","Montana",2023-03-25,1
"811","National",2022-09-03,603
"812","National",2022-09-10,623
