"","location_name","wk_end_date","value"
"80","District of Columbia",2022-10-22,8
"81","District of Columbia",2022-10-29,11
"82","Florida",2022-09-03,70
"83","Florida",2022-09-10,60
"84","Florida",2022-09-17,78
"85","Florida",2022-09-24,81
"86","Florida",2022-10-01,77
"87","Florida",2022-10-08,110
"88","Florida",2022-10-15,105
"89","Florida",2022-10-22,125
"90","Florida",2022-10-29,266
"91","Georgia",2022-09-03,22
"92","Georgia",2022-09-10,38
"93","Georgia",2022-09-17,36
"94","Georgia",2022-09-24,39
"95","Georgia",2022-10-01,54
"96","Georgia",2022-10-08,87
"97","Georgia",2022-10-15,113
"98","Georgia",2022-10-22,119
"99","Georgia",2022-10-29,174
"100","Hawaii",2022-09-03,2
"101","Hawaii",2022-09-10,1
"102","Hawaii",2022-09-17,2
"103","Hawaii",2022-09-24,3
"104","Hawaii",2022-10-01,5
"105","Hawaii",2022-10-08,4
"106","Hawaii",2022-10-15,6
"107","Hawaii",2022-10-22,4
"108","Hawaii",2022-10-29,8
"109","Idaho",2022-09-03,3
"110","Idaho",2022-09-10,0
"111","Idaho",2022-09-17,1
"112","Idaho",2022-09-24,3
"113","Idaho",2022-10-01,2
"114","Idaho",2022-10-08,1
"115","Idaho",2022-10-15,1
"116","Idaho",2022-10-22,1
"117","Idaho",2022-10-29,1
"118","Illinois",2022-09-03,10
"119","Illinois",2022-09-10,3
"120","Illinois",2022-09-17,5
"121","Illinois",2022-09-24,16
"122","Illinois",2022-10-01,11
"123","Illinois",2022-10-08,11
"124","Illinois",2022-10-15,31
"125","Illinois",2022-10-22,45
"126","Illinois",2022-10-29,106
"127","Indiana",2022-09-03,22
"128","Indiana",2022-09-10,27
"129","Indiana",2022-09-17,26
"130","Indiana",2022-09-24,34
"131","Indiana",2022-10-01,33
"132","Indiana",2022-10-08,51
"133","Indiana",2022-10-15,57
"134","Indiana",2022-10-22,72
"135","Indiana",2022-10-29,104
"136","Iowa",2022-09-03,3
"137","Iowa",2022-09-10,0
"138","Iowa",2022-09-17,1
"139","Iowa",2022-09-24,7
"140","Iowa",2022-10-01,5
"141","Iowa",2022-10-08,5
"142","Iowa",2022-10-15,7
"143","Iowa",2022-10-22,10
"144","Iowa",2022-10-29,18
"145","Kansas",2022-09-03,3
"146","Kansas",2022-09-10,0
"147","Kansas",2022-09-17,0
"148","Kansas",2022-09-24,1
"149","Kansas",2022-10-01,5
"150","Kansas",2022-10-08,5
"151","Kansas",2022-10-15,7
"152","Kansas",2022-10-22,16
"153","Kansas",2022-10-29,19
"154","Kentucky",2022-09-03,6
"155","Kentucky",2022-09-10,19
"156","Kentucky",2022-09-17,3
"157","Kentucky",2022-09-24,11
"158","Kentucky",2022-10-01,3
"159","Kentucky",2022-10-08,10
"160","Kentucky",2022-10-15,23
"161","Kentucky",2022-10-22,15
"162","Kentucky",2022-10-29,65
"163","Louisiana",2022-09-03,6
"164","Louisiana",2022-09-10,19
"165","Louisiana",2022-09-17,18
"166","Louisiana",2022-09-24,23
"167","Louisiana",2022-10-01,38
"168","Louisiana",2022-10-08,43
"169","Louisiana",2022-10-15,82
"170","Louisiana",2022-10-22,97
"171","Louisiana",2022-10-29,188
"172","Maine",2022-09-03,0
"173","Maine",2022-09-10,0
"174","Maine",2022-09-17,0
"175","Maine",2022-09-24,0
"176","Maine",2022-10-01,1
"177","Maine",2022-10-08,0
"178","Maine",2022-10-15,0
"179","Maine",2022-10-22,0
"180","Maine",2022-10-29,3
"181","Maryland",2022-09-03,1
"182","Maryland",2022-09-10,3
"183","Maryland",2022-09-17,8
"184","Maryland",2022-09-24,3
"185","Maryland",2022-10-01,9
"186","Maryland",2022-10-08,21
"187","Maryland",2022-10-15,25
"188","Maryland",2022-10-22,49
"189","Maryland",2022-10-29,95
"190","Massachusetts",2022-09-03,7
"191","Massachusetts",2022-09-10,4
"192","Massachusetts",2022-09-17,2
"193","Massachusetts",2022-09-24,4
"194","Massachusetts",2022-10-01,4
"195","Massachusetts",2022-10-08,8
"196","Massachusetts",2022-10-15,7
"197","Massachusetts",2022-10-22,8
"198","Massachusetts",2022-10-29,21
"199","Michigan",2022-09-03,1
"200","Michigan",2022-09-10,10
"201","Michigan",2022-09-17,3
"202","Michigan",2022-09-24,5
"203","Michigan",2022-10-01,4
"204","Michigan",2022-10-08,13
"205","Michigan",2022-10-15,14
"206","Michigan",2022-10-22,17
"207","Michigan",2022-10-29,49
"208","Minnesota",2022-09-03,1
"209","Minnesota",2022-09-10,1
"210","Minnesota",2022-09-17,0
"211","Minnesota",2022-09-24,3
"212","Minnesota",2022-10-01,2
"213","Minnesota",2022-10-08,11
"214","Minnesota",2022-10-15,7
"215","Minnesota",2022-10-22,11
"216","Minnesota",2022-10-29,30
"217","Mississippi",2022-09-03,19
"218","Mississippi",2022-09-10,22
"219","Mississippi",2022-09-17,32
"220","Mississippi",2022-09-24,20
"221","Mississippi",2022-10-01,35
"222","Mississippi",2022-10-08,58
"223","Mississippi",2022-10-15,70
"224","Mississippi",2022-10-22,90
"225","Mississippi",2022-10-29,159
"226","Missouri",2022-09-03,10
"227","Missouri",2022-09-10,4
"228","Missouri",2022-09-17,6
"229","Missouri",2022-09-24,7
"230","Missouri",2022-10-01,14
"231","Missouri",2022-10-08,6
"232","Missouri",2022-10-15,12
"233","Missouri",2022-10-22,23
"234","Missouri",2022-10-29,45
"235","Montana",2022-09-03,0
"236","Montana",2022-09-10,0
"237","Montana",2022-09-17,1
"238","Montana",2022-09-24,0
"239","Montana",2022-10-01,2
"240","Montana",2022-10-08,0
"241","Montana",2022-10-15,0
"242","Montana",2022-10-22,0
"243","Montana",2022-10-29,5
"244","National",2022-09-03,603
"245","National",2022-09-10,623
"246","National",2022-09-17,644
"247","National",2022-09-24,742
"248","National",2022-10-01,896
"249","National",2022-10-08,1331
"250","National",2022-10-15,1687
"251","National",2022-10-22,2376
"252","National",2022-10-29,4462
"253","Nebraska",2022-09-03,8
"254","Nebraska",2022-09-10,4
"255","Nebraska",2022-09-17,7
"256","Nebraska",2022-09-24,9
"257","Nebraska",2022-10-01,11
"258","Nebraska",2022-10-08,22
"259","Nebraska",2022-10-15,9
"260","Nebraska",2022-10-22,11
"261","Nebraska",2022-10-29,17
"262","Nevada",2022-09-03,3
"263","Nevada",2022-09-10,6
"264","Nevada",2022-09-17,8
"265","Nevada",2022-09-24,9
"266","Nevada",2022-10-01,14
"267","Nevada",2022-10-08,37
"268","Nevada",2022-10-15,8
"269","Nevada",2022-10-22,14
"270","Nevada",2022-10-29,15
"271","New Hampshire",2022-09-03,0
"272","New Hampshire",2022-09-10,0
"273","New Hampshire",2022-09-17,3
"274","New Hampshire",2022-09-24,2
"275","New Hampshire",2022-10-01,0
"276","New Hampshire",2022-10-08,0
"277","New Hampshire",2022-10-15,0
"278","New Hampshire",2022-10-22,1
"279","New Hampshire",2022-10-29,0
"280","New Jersey",2022-09-03,9
"281","New Jersey",2022-09-10,13
"282","New Jersey",2022-09-17,9
"283","New Jersey",2022-09-24,19
"284","New Jersey",2022-10-01,17
"285","New Jersey",2022-10-08,28
"286","New Jersey",2022-10-15,31
"287","New Jersey",2022-10-22,32
"288","New Jersey",2022-10-29,74
"289","New Mexico",2022-09-03,21
"290","New Mexico",2022-09-10,7
"291","New Mexico",2022-09-17,4
"292","New Mexico",2022-09-24,9
"293","New Mexico",2022-10-01,12
"294","New Mexico",2022-10-08,27
"295","New Mexico",2022-10-15,22
"296","New Mexico",2022-10-22,29
"297","New Mexico",2022-10-29,56
"298","New York",2022-09-03,21
"299","New York",2022-09-10,14
"300","New York",2022-09-17,20
"301","New York",2022-09-24,12
"302","New York",2022-10-01,29
"303","New York",2022-10-08,38
"304","New York",2022-10-15,49
"305","New York",2022-10-22,48
"306","New York",2022-10-29,110
"307","North Carolina",2022-09-03,8
"308","North Carolina",2022-09-10,14
"309","North Carolina",2022-09-17,17
"310","North Carolina",2022-09-24,13
"311","North Carolina",2022-10-01,21
"312","North Carolina",2022-10-08,22
"313","North Carolina",2022-10-15,32
"314","North Carolina",2022-10-22,79
"315","North Carolina",2022-10-29,242
"316","North Dakota",2022-09-03,5
"317","North Dakota",2022-09-10,0
"318","North Dakota",2022-09-17,0
"319","North Dakota",2022-09-24,1
"320","North Dakota",2022-10-01,0
"321","North Dakota",2022-10-08,0
"322","North Dakota",2022-10-15,2
"323","North Dakota",2022-10-22,1
"324","North Dakota",2022-10-29,1
"325","Ohio",2022-09-03,13
"326","Ohio",2022-09-10,16
"327","Ohio",2022-09-17,5
"328","Ohio",2022-09-24,12
"329","Ohio",2022-10-01,17
"330","Ohio",2022-10-08,18
"331","Ohio",2022-10-15,32
"332","Ohio",2022-10-22,39
"333","Ohio",2022-10-29,122
"334","Oklahoma",2022-09-03,9
"335","Oklahoma",2022-09-10,10
"336","Oklahoma",2022-09-17,9
"337","Oklahoma",2022-09-24,8
"338","Oklahoma",2022-10-01,6
"339","Oklahoma",2022-10-08,7
"340","Oklahoma",2022-10-15,17
"341","Oklahoma",2022-10-22,35
"342","Oklahoma",2022-10-29,65
"343","Oregon",2022-09-03,0
"344","Oregon",2022-09-10,1
"345","Oregon",2022-09-17,1
"346","Oregon",2022-09-24,1
"347","Oregon",2022-10-01,1
"348","Oregon",2022-10-08,1
"349","Oregon",2022-10-15,2
"350","Oregon",2022-10-22,6
"351","Oregon",2022-10-29,5
"352","Pennsylvania",2022-09-03,40
"353","Pennsylvania",2022-09-10,35
"354","Pennsylvania",2022-09-17,29
"355","Pennsylvania",2022-09-24,35
"356","Pennsylvania",2022-10-01,53
"357","Pennsylvania",2022-10-08,59
"358","Pennsylvania",2022-10-15,76
"359","Pennsylvania",2022-10-22,97
"360","Pennsylvania",2022-10-29,186
"361","Puerto Rico",2022-09-03,29
"362","Puerto Rico",2022-09-10,39
"363","Puerto Rico",2022-09-17,49
"364","Puerto Rico",2022-09-24,50
"365","Puerto Rico",2022-10-01,41
"366","Puerto Rico",2022-10-08,41
"367","Puerto Rico",2022-10-15,56
"368","Puerto Rico",2022-10-22,54
"369","Puerto Rico",2022-10-29,75
"370","Rhode Island",2022-09-03,0
"371","Rhode Island",2022-09-10,0
"372","Rhode Island",2022-09-17,0
"373","Rhode Island",2022-09-24,0
"374","Rhode Island",2022-10-01,1
"375","Rhode Island",2022-10-08,1
"376","Rhode Island",2022-10-15,0
"377","Rhode Island",2022-10-22,2
"378","Rhode Island",2022-10-29,0
"379","South Carolina",2022-09-03,14
"380","South Carolina",2022-09-10,8
"381","South Carolina",2022-09-17,8
"382","South Carolina",2022-09-24,18
"383","South Carolina",2022-10-01,18
"384","South Carolina",2022-10-08,38
"385","South Carolina",2022-10-15,37
"386","South Carolina",2022-10-22,88
"387","South Carolina",2022-10-29,161
"388","South Dakota",2022-09-03,7
"389","South Dakota",2022-09-10,7
"390","South Dakota",2022-09-17,7
"391","South Dakota",2022-09-24,7
"392","South Dakota",2022-10-01,10
"393","South Dakota",2022-10-08,10
"394","South Dakota",2022-10-15,13
"395","South Dakota",2022-10-22,12
"396","South Dakota",2022-10-29,9
"397","Tennessee",2022-09-03,17
"398","Tennessee",2022-09-10,24
"399","Tennessee",2022-09-17,20
"400","Tennessee",2022-09-24,35
"401","Tennessee",2022-10-01,41
"402","Tennessee",2022-10-08,41
"403","Tennessee",2022-10-15,65
"404","Tennessee",2022-10-22,94
"405","Tennessee",2022-10-29,148
"406","Texas",2022-09-03,83
"407","Texas",2022-09-10,121
"408","Texas",2022-09-17,122
"409","Texas",2022-09-24,128
"410","Texas",2022-10-01,137
"411","Texas",2022-10-08,239
"412","Texas",2022-10-15,329
"413","Texas",2022-10-22,509
"414","Texas",2022-10-29,744
"415","Utah",2022-09-03,1
"416","Utah",2022-09-10,1
"417","Utah",2022-09-17,0
"418","Utah",2022-09-24,1
"419","Utah",2022-10-01,0
"420","Utah",2022-10-08,2
"421","Utah",2022-10-15,1
"422","Utah",2022-10-22,8
"423","Utah",2022-10-29,11
"424","Vermont",2022-09-03,1
"425","Vermont",2022-09-10,0
"426","Vermont",2022-09-17,0
"427","Vermont",2022-09-24,0
"428","Vermont",2022-10-01,0
"429","Vermont",2022-10-08,1
"430","Vermont",2022-10-15,1
"431","Vermont",2022-10-22,0
"432","Vermont",2022-10-29,0
"433","Virgin Islands",2022-09-03,0
"434","Virgin Islands",2022-09-10,0
"435","Virgin Islands",2022-09-17,0
"436","Virgin Islands",2022-09-24,0
"437","Virgin Islands",2022-10-01,0
"438","Virgin Islands",2022-10-08,0
"439","Virgin Islands",2022-10-15,0
"440","Virgin Islands",2022-10-22,0
"441","Virgin Islands",2022-10-29,0
"442","Virginia",2022-09-03,29
"443","Virginia",2022-09-10,20
"444","Virginia",2022-09-17,27
"445","Virginia",2022-09-24,18
"446","Virginia",2022-10-01,30
"447","Virginia",2022-10-08,50
"448","Virginia",2022-10-15,52
"449","Virginia",2022-10-22,89
"450","Virginia",2022-10-29,177
"451","Washington",2022-09-03,8
"452","Washington",2022-09-10,10
"453","Washington",2022-09-17,15
"454","Washington",2022-09-24,10
"455","Washington",2022-10-01,8
"456","Washington",2022-10-08,17
"457","Washington",2022-10-15,17
"458","Washington",2022-10-22,20
"459","Washington",2022-10-29,33
"460","West Virginia",2022-09-03,1
"461","West Virginia",2022-09-10,0
"462","West Virginia",2022-09-17,1
"463","West Virginia",2022-09-24,1
"464","West Virginia",2022-10-01,1
"465","West Virginia",2022-10-08,5
"466","West Virginia",2022-10-15,12
"467","West Virginia",2022-10-22,23
"468","West Virginia",2022-10-29,49
"469","Wisconsin",2022-09-03,2
"470","Wisconsin",2022-09-10,0
"471","Wisconsin",2022-09-17,0
"472","Wisconsin",2022-09-24,4
"473","Wisconsin",2022-10-01,1
"474","Wisconsin",2022-10-08,1
"475","Wisconsin",2022-10-15,6
"476","Wisconsin",2022-10-22,8
"477","Wisconsin",2022-10-29,16
"478","Wyoming",2022-09-03,0
"479","Wyoming",2022-09-10,0
"480","Wyoming",2022-09-17,0
"481","Wyoming",2022-09-24,0
"482","Wyoming",2022-10-01,0
"483","Wyoming",2022-10-08,1
"484","Wyoming",2022-10-15,3
"485","Wyoming",2022-10-22,1
"486","Wyoming",2022-10-29,5
