"","location_name","wk_end_date","value"
"80","Florida",2022-10-22,124
"81","Georgia",2022-09-03,22
"82","Georgia",2022-09-10,38
"83","Georgia",2022-09-17,36
"84","Georgia",2022-09-24,39
"85","Georgia",2022-10-01,54
"86","Georgia",2022-10-08,87
"87","Georgia",2022-10-15,113
"88","Georgia",2022-10-22,119
"89","Hawaii",2022-09-03,2
"90","Hawaii",2022-09-10,1
"91","Hawaii",2022-09-17,2
"92","Hawaii",2022-09-24,3
"93","Hawaii",2022-10-01,5
"94","Hawaii",2022-10-08,4
"95","Hawaii",2022-10-15,6
"96","Hawaii",2022-10-22,4
"97","Idaho",2022-09-03,3
"98","Idaho",2022-09-10,0
"99","Idaho",2022-09-17,1
"100","Idaho",2022-09-24,3
"101","Idaho",2022-10-01,2
"102","Idaho",2022-10-08,1
"103","Idaho",2022-10-15,1
"104","Idaho",2022-10-22,1
"105","Illinois",2022-09-03,10
"106","Illinois",2022-09-10,3
"107","Illinois",2022-09-17,5
"108","Illinois",2022-09-24,16
"109","Illinois",2022-10-01,11
"110","Illinois",2022-10-08,11
"111","Illinois",2022-10-15,29
"112","Illinois",2022-10-22,44
"113","Indiana",2022-09-03,22
"114","Indiana",2022-09-10,27
"115","Indiana",2022-09-17,26
"116","Indiana",2022-09-24,34
"117","Indiana",2022-10-01,33
"118","Indiana",2022-10-08,51
"119","Indiana",2022-10-15,57
"120","Indiana",2022-10-22,72
"121","Iowa",2022-09-03,3
"122","Iowa",2022-09-10,0
"123","Iowa",2022-09-17,1
"124","Iowa",2022-09-24,7
"125","Iowa",2022-10-01,5
"126","Iowa",2022-10-08,5
"127","Iowa",2022-10-15,7
"128","Iowa",2022-10-22,10
"129","Kansas",2022-09-03,3
"130","Kansas",2022-09-10,0
"131","Kansas",2022-09-17,0
"132","Kansas",2022-09-24,1
"133","Kansas",2022-10-01,5
"134","Kansas",2022-10-08,5
"135","Kansas",2022-10-15,7
"136","Kansas",2022-10-22,13
"137","Kentucky",2022-09-03,6
"138","Kentucky",2022-09-10,19
"139","Kentucky",2022-09-17,3
"140","Kentucky",2022-09-24,11
"141","Kentucky",2022-10-01,3
"142","Kentucky",2022-10-08,10
"143","Kentucky",2022-10-15,23
"144","Kentucky",2022-10-22,15
"145","Louisiana",2022-09-03,6
"146","Louisiana",2022-09-10,19
"147","Louisiana",2022-09-17,18
"148","Louisiana",2022-09-24,23
"149","Louisiana",2022-10-01,38
"150","Louisiana",2022-10-08,43
"151","Louisiana",2022-10-15,82
"152","Louisiana",2022-10-22,97
"153","Maine",2022-09-03,0
"154","Maine",2022-09-10,0
"155","Maine",2022-09-17,0
"156","Maine",2022-09-24,0
"157","Maine",2022-10-01,1
"158","Maine",2022-10-08,0
"159","Maine",2022-10-15,0
"160","Maine",2022-10-22,0
"161","Maryland",2022-09-03,1
"162","Maryland",2022-09-10,3
"163","Maryland",2022-09-17,8
"164","Maryland",2022-09-24,3
"165","Maryland",2022-10-01,9
"166","Maryland",2022-10-08,21
"167","Maryland",2022-10-15,25
"168","Maryland",2022-10-22,51
"169","Massachusetts",2022-09-03,7
"170","Massachusetts",2022-09-10,4
"171","Massachusetts",2022-09-17,2
"172","Massachusetts",2022-09-24,4
"173","Massachusetts",2022-10-01,4
"174","Massachusetts",2022-10-08,8
"175","Massachusetts",2022-10-15,7
"176","Massachusetts",2022-10-22,8
"177","Michigan",2022-09-03,1
"178","Michigan",2022-09-10,10
"179","Michigan",2022-09-17,3
"180","Michigan",2022-09-24,5
"181","Michigan",2022-10-01,4
"182","Michigan",2022-10-08,13
"183","Michigan",2022-10-15,14
"184","Michigan",2022-10-22,17
"185","Minnesota",2022-09-03,1
"186","Minnesota",2022-09-10,1
"187","Minnesota",2022-09-17,0
"188","Minnesota",2022-09-24,3
"189","Minnesota",2022-10-01,2
"190","Minnesota",2022-10-08,11
"191","Minnesota",2022-10-15,7
"192","Minnesota",2022-10-22,11
"193","Mississippi",2022-09-03,19
"194","Mississippi",2022-09-10,22
"195","Mississippi",2022-09-17,32
"196","Mississippi",2022-09-24,20
"197","Mississippi",2022-10-01,35
"198","Mississippi",2022-10-08,58
"199","Mississippi",2022-10-15,70
"200","Mississippi",2022-10-22,88
"201","Missouri",2022-09-03,10
"202","Missouri",2022-09-10,4
"203","Missouri",2022-09-17,6
"204","Missouri",2022-09-24,7
"205","Missouri",2022-10-01,14
"206","Missouri",2022-10-08,6
"207","Missouri",2022-10-15,12
"208","Missouri",2022-10-22,22
"209","Montana",2022-09-03,0
"210","Montana",2022-09-10,0
"211","Montana",2022-09-17,1
"212","Montana",2022-09-24,0
"213","Montana",2022-10-01,2
"214","Montana",2022-10-08,0
"215","Montana",2022-10-15,0
"216","Montana",2022-10-22,0
"217","National",2022-09-03,603
"218","National",2022-09-10,623
"219","National",2022-09-17,644
"220","National",2022-09-24,742
"221","National",2022-10-01,896
"222","National",2022-10-08,1331
"223","National",2022-10-15,1689
"224","National",2022-10-22,2372
"225","Nebraska",2022-09-03,8
"226","Nebraska",2022-09-10,4
"227","Nebraska",2022-09-17,7
"228","Nebraska",2022-09-24,9
"229","Nebraska",2022-10-01,11
"230","Nebraska",2022-10-08,22
"231","Nebraska",2022-10-15,9
"232","Nebraska",2022-10-22,11
"233","Nevada",2022-09-03,3
"234","Nevada",2022-09-10,6
"235","Nevada",2022-09-17,8
"236","Nevada",2022-09-24,9
"237","Nevada",2022-10-01,14
"238","Nevada",2022-10-08,37
"239","Nevada",2022-10-15,8
"240","Nevada",2022-10-22,14
"241","New Hampshire",2022-09-03,0
"242","New Hampshire",2022-09-10,0
"243","New Hampshire",2022-09-17,3
"244","New Hampshire",2022-09-24,2
"245","New Hampshire",2022-10-01,0
"246","New Hampshire",2022-10-08,0
"247","New Hampshire",2022-10-15,0
"248","New Hampshire",2022-10-22,1
"249","New Jersey",2022-09-03,9
"250","New Jersey",2022-09-10,13
"251","New Jersey",2022-09-17,9
"252","New Jersey",2022-09-24,19
"253","New Jersey",2022-10-01,17
"254","New Jersey",2022-10-08,28
"255","New Jersey",2022-10-15,31
"256","New Jersey",2022-10-22,32
"257","New Mexico",2022-09-03,21
"258","New Mexico",2022-09-10,7
"259","New Mexico",2022-09-17,4
"260","New Mexico",2022-09-24,9
"261","New Mexico",2022-10-01,12
"262","New Mexico",2022-10-08,27
"263","New Mexico",2022-10-15,28
"264","New Mexico",2022-10-22,41
"265","New York",2022-09-03,21
"266","New York",2022-09-10,14
"267","New York",2022-09-17,20
"268","New York",2022-09-24,12
"269","New York",2022-10-01,29
"270","New York",2022-10-08,38
"271","New York",2022-10-15,49
"272","New York",2022-10-22,47
"273","North Carolina",2022-09-03,8
"274","North Carolina",2022-09-10,14
"275","North Carolina",2022-09-17,17
"276","North Carolina",2022-09-24,13
"277","North Carolina",2022-10-01,21
"278","North Carolina",2022-10-08,22
"279","North Carolina",2022-10-15,32
"280","North Carolina",2022-10-22,80
"281","North Dakota",2022-09-03,5
"282","North Dakota",2022-09-10,0
"283","North Dakota",2022-09-17,0
"284","North Dakota",2022-09-24,1
"285","North Dakota",2022-10-01,0
"286","North Dakota",2022-10-08,0
"287","North Dakota",2022-10-15,2
"288","North Dakota",2022-10-22,1
"289","Ohio",2022-09-03,13
"290","Ohio",2022-09-10,16
"291","Ohio",2022-09-17,5
"292","Ohio",2022-09-24,12
"293","Ohio",2022-10-01,17
"294","Ohio",2022-10-08,18
"295","Ohio",2022-10-15,32
"296","Ohio",2022-10-22,38
"297","Oklahoma",2022-09-03,9
"298","Oklahoma",2022-09-10,10
"299","Oklahoma",2022-09-17,9
"300","Oklahoma",2022-09-24,8
"301","Oklahoma",2022-10-01,6
"302","Oklahoma",2022-10-08,7
"303","Oklahoma",2022-10-15,17
"304","Oklahoma",2022-10-22,35
"305","Oregon",2022-09-03,0
"306","Oregon",2022-09-10,1
"307","Oregon",2022-09-17,1
"308","Oregon",2022-09-24,1
"309","Oregon",2022-10-01,1
"310","Oregon",2022-10-08,1
"311","Oregon",2022-10-15,2
"312","Oregon",2022-10-22,6
"313","Pennsylvania",2022-09-03,40
"314","Pennsylvania",2022-09-10,35
"315","Pennsylvania",2022-09-17,29
"316","Pennsylvania",2022-09-24,35
"317","Pennsylvania",2022-10-01,53
"318","Pennsylvania",2022-10-08,59
"319","Pennsylvania",2022-10-15,76
"320","Pennsylvania",2022-10-22,97
"321","Puerto Rico",2022-09-03,29
"322","Puerto Rico",2022-09-10,39
"323","Puerto Rico",2022-09-17,49
"324","Puerto Rico",2022-09-24,50
"325","Puerto Rico",2022-10-01,41
"326","Puerto Rico",2022-10-08,41
"327","Puerto Rico",2022-10-15,54
"328","Puerto Rico",2022-10-22,53
"329","Rhode Island",2022-09-03,0
"330","Rhode Island",2022-09-10,0
"331","Rhode Island",2022-09-17,0
"332","Rhode Island",2022-09-24,0
"333","Rhode Island",2022-10-01,1
"334","Rhode Island",2022-10-08,1
"335","Rhode Island",2022-10-15,0
"336","Rhode Island",2022-10-22,2
"337","South Carolina",2022-09-03,14
"338","South Carolina",2022-09-10,8
"339","South Carolina",2022-09-17,8
"340","South Carolina",2022-09-24,18
"341","South Carolina",2022-10-01,18
"342","South Carolina",2022-10-08,38
"343","South Carolina",2022-10-15,37
"344","South Carolina",2022-10-22,87
"345","South Dakota",2022-09-03,7
"346","South Dakota",2022-09-10,7
"347","South Dakota",2022-09-17,7
"348","South Dakota",2022-09-24,7
"349","South Dakota",2022-10-01,10
"350","South Dakota",2022-10-08,10
"351","South Dakota",2022-10-15,13
"352","South Dakota",2022-10-22,12
"353","Tennessee",2022-09-03,17
"354","Tennessee",2022-09-10,24
"355","Tennessee",2022-09-17,20
"356","Tennessee",2022-09-24,35
"357","Tennessee",2022-10-01,41
"358","Tennessee",2022-10-08,41
"359","Tennessee",2022-10-15,65
"360","Tennessee",2022-10-22,95
"361","Texas",2022-09-03,83
"362","Texas",2022-09-10,121
"363","Texas",2022-09-17,122
"364","Texas",2022-09-24,128
"365","Texas",2022-10-01,137
"366","Texas",2022-10-08,239
"367","Texas",2022-10-15,329
"368","Texas",2022-10-22,509
"369","Utah",2022-09-03,1
"370","Utah",2022-09-10,1
"371","Utah",2022-09-17,0
"372","Utah",2022-09-24,1
"373","Utah",2022-10-01,0
"374","Utah",2022-10-08,2
"375","Utah",2022-10-15,1
"376","Utah",2022-10-22,8
"377","Vermont",2022-09-03,1
"378","Vermont",2022-09-10,0
"379","Vermont",2022-09-17,0
"380","Vermont",2022-09-24,0
"381","Vermont",2022-10-01,0
"382","Vermont",2022-10-08,1
"383","Vermont",2022-10-15,1
"384","Vermont",2022-10-22,0
"385","Virgin Islands",2022-09-03,0
"386","Virgin Islands",2022-09-10,0
"387","Virgin Islands",2022-09-17,0
"388","Virgin Islands",2022-09-24,0
"389","Virgin Islands",2022-10-01,0
"390","Virgin Islands",2022-10-08,0
"391","Virgin Islands",2022-10-15,0
"392","Virgin Islands",2022-10-22,0
"393","Virginia",2022-09-03,29
"394","Virginia",2022-09-10,20
"395","Virginia",2022-09-17,27
"396","Virginia",2022-09-24,18
"397","Virginia",2022-10-01,30
"398","Virginia",2022-10-08,50
"399","Virginia",2022-10-15,52
"400","Virginia",2022-10-22,82
"401","Washington",2022-09-03,8
"402","Washington",2022-09-10,10
"403","Washington",2022-09-17,15
"404","Washington",2022-09-24,10
"405","Washington",2022-10-01,8
"406","Washington",2022-10-08,17
"407","Washington",2022-10-15,17
"408","Washington",2022-10-22,23
"409","West Virginia",2022-09-03,1
"410","West Virginia",2022-09-10,0
"411","West Virginia",2022-09-17,1
"412","West Virginia",2022-09-24,1
"413","West Virginia",2022-10-01,1
"414","West Virginia",2022-10-08,5
"415","West Virginia",2022-10-15,12
"416","West Virginia",2022-10-22,23
"417","Wisconsin",2022-09-03,2
"418","Wisconsin",2022-09-10,0
"419","Wisconsin",2022-09-17,0
"420","Wisconsin",2022-09-24,4
"421","Wisconsin",2022-10-01,1
"422","Wisconsin",2022-10-08,1
"423","Wisconsin",2022-10-15,6
"424","Wisconsin",2022-10-22,8
"425","Wyoming",2022-09-03,0
"426","Wyoming",2022-09-10,0
"427","Wyoming",2022-09-17,0
"428","Wyoming",2022-09-24,0
"429","Wyoming",2022-10-01,0
"430","Wyoming",2022-10-08,1
"431","Wyoming",2022-10-15,3
"432","Wyoming",2022-10-22,1
