"","location_name","wk_end_date","value"
"80","Arkansas",2022-10-22,50
"81","Arkansas",2022-10-29,84
"82","Arkansas",2022-11-05,141
"83","Arkansas",2022-11-12,212
"84","Arkansas",2022-11-19,218
"85","Arkansas",2022-11-26,435
"86","Arkansas",2022-12-03,468
"87","Arkansas",2022-12-10,331
"88","Arkansas",2022-12-17,234
"89","Arkansas",2022-12-24,189
"90","Arkansas",2022-12-31,217
"91","Arkansas",2023-01-07,146
"92","Arkansas",2023-01-14,97
"93","Arkansas",2023-01-21,61
"94","Arkansas",2023-01-28,30
"95","Arkansas",2023-02-04,21
"96","Arkansas",2023-02-11,37
"97","California",2022-09-03,35
"98","California",2022-09-10,29
"99","California",2022-09-17,24
"100","California",2022-09-24,35
"101","California",2022-10-01,72
"102","California",2022-10-08,93
"103","California",2022-10-15,97
"104","California",2022-10-22,124
"105","California",2022-10-29,211
"106","California",2022-11-05,456
"107","California",2022-11-12,928
"108","California",2022-11-19,1616
"109","California",2022-11-26,2790
"110","California",2022-12-03,3138
"111","California",2022-12-10,2275
"112","California",2022-12-17,1575
"113","California",2022-12-24,1576
"114","California",2022-12-31,1383
"115","California",2023-01-07,854
"116","California",2023-01-14,353
"117","California",2023-01-21,198
"118","California",2023-01-28,116
"119","California",2023-02-04,117
"120","California",2023-02-11,92
"121","Colorado",2022-09-03,1
"122","Colorado",2022-09-10,3
"123","Colorado",2022-09-17,3
"124","Colorado",2022-09-24,4
"125","Colorado",2022-10-01,3
"126","Colorado",2022-10-08,1
"127","Colorado",2022-10-15,5
"128","Colorado",2022-10-22,15
"129","Colorado",2022-10-29,32
"130","Colorado",2022-11-05,32
"131","Colorado",2022-11-12,61
"132","Colorado",2022-11-19,114
"133","Colorado",2022-11-26,157
"134","Colorado",2022-12-03,160
"135","Colorado",2022-12-10,243
"136","Colorado",2022-12-17,255
"137","Colorado",2022-12-24,350
"138","Colorado",2022-12-31,311
"139","Colorado",2023-01-07,146
"140","Colorado",2023-01-14,85
"141","Colorado",2023-01-21,33
"142","Colorado",2023-01-28,30
"143","Colorado",2023-02-04,38
"144","Colorado",2023-02-11,24
"145","Connecticut",2022-09-03,4
"146","Connecticut",2022-09-10,3
"147","Connecticut",2022-09-17,4
"148","Connecticut",2022-09-24,3
"149","Connecticut",2022-10-01,2
"150","Connecticut",2022-10-08,3
"151","Connecticut",2022-10-15,9
"152","Connecticut",2022-10-22,9
"153","Connecticut",2022-10-29,37
"154","Connecticut",2022-11-05,41
"155","Connecticut",2022-11-12,58
"156","Connecticut",2022-11-19,104
"157","Connecticut",2022-11-26,199
"158","Connecticut",2022-12-03,424
"159","Connecticut",2022-12-10,419
"160","Connecticut",2022-12-17,352
"161","Connecticut",2022-12-24,275
"162","Connecticut",2022-12-31,248
"163","Connecticut",2023-01-07,160
"164","Connecticut",2023-01-14,72
"165","Connecticut",2023-01-21,31
"166","Connecticut",2023-01-28,32
"167","Connecticut",2023-02-04,14
"168","Connecticut",2023-02-11,14
"169","Delaware",2022-09-03,3
"170","Delaware",2022-09-10,0
"171","Delaware",2022-09-17,2
"172","Delaware",2022-09-24,0
"173","Delaware",2022-10-01,0
"174","Delaware",2022-10-08,0
"175","Delaware",2022-10-15,0
"176","Delaware",2022-10-22,1
"177","Delaware",2022-10-29,4
"178","Delaware",2022-11-05,11
"179","Delaware",2022-11-12,15
"180","Delaware",2022-11-19,53
"181","Delaware",2022-11-26,48
"182","Delaware",2022-12-03,79
"183","Delaware",2022-12-10,28
"184","Delaware",2022-12-17,27
"185","Delaware",2022-12-24,29
"186","Delaware",2022-12-31,46
"187","Delaware",2023-01-07,41
"188","Delaware",2023-01-14,11
"189","Delaware",2023-01-21,5
"190","Delaware",2023-01-28,5
"191","Delaware",2023-02-04,15
"192","Delaware",2023-02-11,1
"193","District of Columbia",2022-09-03,0
"194","District of Columbia",2022-09-10,0
"195","District of Columbia",2022-09-17,0
"196","District of Columbia",2022-09-24,1
"197","District of Columbia",2022-10-01,0
"198","District of Columbia",2022-10-08,1
"199","District of Columbia",2022-10-15,2
"200","District of Columbia",2022-10-22,8
"201","District of Columbia",2022-10-29,11
"202","District of Columbia",2022-11-05,36
"203","District of Columbia",2022-11-12,44
"204","District of Columbia",2022-11-19,35
"205","District of Columbia",2022-11-26,70
"206","District of Columbia",2022-12-03,56
"207","District of Columbia",2022-12-10,42
"208","District of Columbia",2022-12-17,20
"209","District of Columbia",2022-12-24,26
"210","District of Columbia",2022-12-31,27
"211","District of Columbia",2023-01-07,15
"212","District of Columbia",2023-01-14,5
"213","District of Columbia",2023-01-21,10
"214","District of Columbia",2023-01-28,6
"215","District of Columbia",2023-02-04,8
"216","District of Columbia",2023-02-11,4
"217","Florida",2022-09-03,70
"218","Florida",2022-09-10,60
"219","Florida",2022-09-17,78
"220","Florida",2022-09-24,81
"221","Florida",2022-10-01,77
"222","Florida",2022-10-08,110
"223","Florida",2022-10-15,105
"224","Florida",2022-10-22,125
"225","Florida",2022-10-29,260
"226","Florida",2022-11-05,304
"227","Florida",2022-11-12,490
"228","Florida",2022-11-19,504
"229","Florida",2022-11-26,803
"230","Florida",2022-12-03,896
"231","Florida",2022-12-10,789
"232","Florida",2022-12-17,862
"233","Florida",2022-12-24,889
"234","Florida",2022-12-31,1182
"235","Florida",2023-01-07,1085
"236","Florida",2023-01-14,625
"237","Florida",2023-01-21,522
"238","Florida",2023-01-28,359
"239","Florida",2023-02-04,312
"240","Florida",2023-02-11,277
"241","Georgia",2022-09-03,22
"242","Georgia",2022-09-10,38
"243","Georgia",2022-09-17,36
"244","Georgia",2022-09-24,39
"245","Georgia",2022-10-01,54
"246","Georgia",2022-10-08,87
"247","Georgia",2022-10-15,113
"248","Georgia",2022-10-22,119
"249","Georgia",2022-10-29,176
"250","Georgia",2022-11-05,217
"251","Georgia",2022-11-12,250
"252","Georgia",2022-11-19,193
"253","Georgia",2022-11-26,251
"254","Georgia",2022-12-03,252
"255","Georgia",2022-12-10,172
"256","Georgia",2022-12-17,136
"257","Georgia",2022-12-24,135
"258","Georgia",2022-12-31,170
"259","Georgia",2023-01-07,159
"260","Georgia",2023-01-14,113
"261","Georgia",2023-01-21,72
"262","Georgia",2023-01-28,68
"263","Georgia",2023-02-04,66
"264","Georgia",2023-02-11,51
"265","Hawaii",2022-09-03,2
"266","Hawaii",2022-09-10,1
"267","Hawaii",2022-09-17,2
"268","Hawaii",2022-09-24,3
"269","Hawaii",2022-10-01,5
"270","Hawaii",2022-10-08,4
"271","Hawaii",2022-10-15,6
"272","Hawaii",2022-10-22,4
"273","Hawaii",2022-10-29,6
"274","Hawaii",2022-11-05,8
"275","Hawaii",2022-11-12,25
"276","Hawaii",2022-11-19,10
"277","Hawaii",2022-11-26,12
"278","Hawaii",2022-12-03,12
"279","Hawaii",2022-12-10,11
"280","Hawaii",2022-12-17,17
"281","Hawaii",2022-12-24,31
"282","Hawaii",2022-12-31,28
"283","Hawaii",2023-01-07,10
"284","Hawaii",2023-01-14,9
"285","Hawaii",2023-01-21,0
"286","Hawaii",2023-01-28,11
"287","Hawaii",2023-02-04,6
"288","Hawaii",2023-02-11,10
"289","Idaho",2022-09-03,3
"290","Idaho",2022-09-10,0
"291","Idaho",2022-09-17,1
"292","Idaho",2022-09-24,3
"293","Idaho",2022-10-01,2
"294","Idaho",2022-10-08,1
"295","Idaho",2022-10-15,1
"296","Idaho",2022-10-22,1
"297","Idaho",2022-10-29,1
"298","Idaho",2022-11-05,20
"299","Idaho",2022-11-12,14
"300","Idaho",2022-11-19,60
"301","Idaho",2022-11-26,155
"302","Idaho",2022-12-03,189
"303","Idaho",2022-12-10,195
"304","Idaho",2022-12-17,284
"305","Idaho",2022-12-24,195
"306","Idaho",2022-12-31,219
"307","Idaho",2023-01-07,101
"308","Idaho",2023-01-14,42
"309","Idaho",2023-01-21,30
"310","Idaho",2023-01-28,17
"311","Idaho",2023-02-04,4
"312","Idaho",2023-02-11,4
"313","Illinois",2022-09-03,10
"314","Illinois",2022-09-10,3
"315","Illinois",2022-09-17,5
"316","Illinois",2022-09-24,16
"317","Illinois",2022-10-01,11
"318","Illinois",2022-10-08,11
"319","Illinois",2022-10-15,31
"320","Illinois",2022-10-22,45
"321","Illinois",2022-10-29,104
"322","Illinois",2022-11-05,181
"323","Illinois",2022-11-12,276
"324","Illinois",2022-11-19,447
"325","Illinois",2022-11-26,915
"326","Illinois",2022-12-03,1125
"327","Illinois",2022-12-10,973
"328","Illinois",2022-12-17,756
"329","Illinois",2022-12-24,550
"330","Illinois",2022-12-31,570
"331","Illinois",2023-01-07,383
"332","Illinois",2023-01-14,164
"333","Illinois",2023-01-21,63
"334","Illinois",2023-01-28,63
"335","Illinois",2023-02-04,26
"336","Illinois",2023-02-11,32
"337","Indiana",2022-09-03,22
"338","Indiana",2022-09-10,27
"339","Indiana",2022-09-17,26
"340","Indiana",2022-09-24,34
"341","Indiana",2022-10-01,33
"342","Indiana",2022-10-08,51
"343","Indiana",2022-10-15,57
"344","Indiana",2022-10-22,72
"345","Indiana",2022-10-29,102
"346","Indiana",2022-11-05,149
"347","Indiana",2022-11-12,141
"348","Indiana",2022-11-19,264
"349","Indiana",2022-11-26,505
"350","Indiana",2022-12-03,826
"351","Indiana",2022-12-10,851
"352","Indiana",2022-12-17,684
"353","Indiana",2022-12-24,594
"354","Indiana",2022-12-31,570
"355","Indiana",2023-01-07,342
"356","Indiana",2023-01-14,151
"357","Indiana",2023-01-21,96
"358","Indiana",2023-01-28,65
"359","Indiana",2023-02-04,43
"360","Indiana",2023-02-11,37
"361","Iowa",2022-09-03,3
"362","Iowa",2022-09-10,0
"363","Iowa",2022-09-17,1
"364","Iowa",2022-09-24,7
"365","Iowa",2022-10-01,5
"366","Iowa",2022-10-08,5
"367","Iowa",2022-10-15,7
"368","Iowa",2022-10-22,10
"369","Iowa",2022-10-29,19
"370","Iowa",2022-11-05,16
"371","Iowa",2022-11-12,23
"372","Iowa",2022-11-19,37
"373","Iowa",2022-11-26,139
"374","Iowa",2022-12-03,201
"375","Iowa",2022-12-10,235
"376","Iowa",2022-12-17,358
"377","Iowa",2022-12-24,335
"378","Iowa",2022-12-31,301
"379","Iowa",2023-01-07,202
"380","Iowa",2023-01-14,87
"381","Iowa",2023-01-21,43
"382","Iowa",2023-01-28,45
"383","Iowa",2023-02-04,11
"384","Iowa",2023-02-11,15
"385","Kansas",2022-09-03,3
"386","Kansas",2022-09-10,0
"387","Kansas",2022-09-17,0
"388","Kansas",2022-09-24,1
"389","Kansas",2022-10-01,5
"390","Kansas",2022-10-08,5
"391","Kansas",2022-10-15,7
"392","Kansas",2022-10-22,16
"393","Kansas",2022-10-29,20
"394","Kansas",2022-11-05,37
"395","Kansas",2022-11-12,49
"396","Kansas",2022-11-19,68
"397","Kansas",2022-11-26,187
"398","Kansas",2022-12-03,303
"399","Kansas",2022-12-10,253
"400","Kansas",2022-12-17,223
"401","Kansas",2022-12-24,185
"402","Kansas",2022-12-31,175
"403","Kansas",2023-01-07,119
"404","Kansas",2023-01-14,49
"405","Kansas",2023-01-21,41
"406","Kansas",2023-01-28,17
"407","Kansas",2023-02-04,11
"408","Kansas",2023-02-11,10
"409","Kentucky",2022-09-03,6
"410","Kentucky",2022-09-10,19
"411","Kentucky",2022-09-17,3
"412","Kentucky",2022-09-24,11
"413","Kentucky",2022-10-01,3
"414","Kentucky",2022-10-08,10
"415","Kentucky",2022-10-15,23
"416","Kentucky",2022-10-22,15
"417","Kentucky",2022-10-29,66
"418","Kentucky",2022-11-05,139
"419","Kentucky",2022-11-12,227
"420","Kentucky",2022-11-19,313
"421","Kentucky",2022-11-26,603
"422","Kentucky",2022-12-03,807
"423","Kentucky",2022-12-10,691
"424","Kentucky",2022-12-17,418
"425","Kentucky",2022-12-24,268
"426","Kentucky",2022-12-31,231
"427","Kentucky",2023-01-07,123
"428","Kentucky",2023-01-14,62
"429","Kentucky",2023-01-21,30
"430","Kentucky",2023-01-28,29
"431","Kentucky",2023-02-04,13
"432","Kentucky",2023-02-11,30
"433","Louisiana",2022-09-03,6
"434","Louisiana",2022-09-10,19
"435","Louisiana",2022-09-17,18
"436","Louisiana",2022-09-24,23
"437","Louisiana",2022-10-01,38
"438","Louisiana",2022-10-08,43
"439","Louisiana",2022-10-15,82
"440","Louisiana",2022-10-22,97
"441","Louisiana",2022-10-29,188
"442","Louisiana",2022-11-05,170
"443","Louisiana",2022-11-12,167
"444","Louisiana",2022-11-19,177
"445","Louisiana",2022-11-26,240
"446","Louisiana",2022-12-03,294
"447","Louisiana",2022-12-10,253
"448","Louisiana",2022-12-17,146
"449","Louisiana",2022-12-24,141
"450","Louisiana",2022-12-31,189
"451","Louisiana",2023-01-07,147
"452","Louisiana",2023-01-14,89
"453","Louisiana",2023-01-21,70
"454","Louisiana",2023-01-28,42
"455","Louisiana",2023-02-04,34
"456","Louisiana",2023-02-11,55
"457","Maine",2022-09-03,0
"458","Maine",2022-09-10,0
"459","Maine",2022-09-17,0
"460","Maine",2022-09-24,0
"461","Maine",2022-10-01,1
"462","Maine",2022-10-08,0
"463","Maine",2022-10-15,0
"464","Maine",2022-10-22,0
"465","Maine",2022-10-29,3
"466","Maine",2022-11-05,3
"467","Maine",2022-11-12,11
"468","Maine",2022-11-19,14
"469","Maine",2022-11-26,34
"470","Maine",2022-12-03,110
"471","Maine",2022-12-10,120
"472","Maine",2022-12-17,196
"473","Maine",2022-12-24,212
"474","Maine",2022-12-31,186
"475","Maine",2023-01-07,109
"476","Maine",2023-01-14,53
"477","Maine",2023-01-21,31
"478","Maine",2023-01-28,11
"479","Maine",2023-02-04,9
"480","Maine",2023-02-11,7
"481","Maryland",2022-09-03,1
"482","Maryland",2022-09-10,3
"483","Maryland",2022-09-17,8
"484","Maryland",2022-09-24,3
"485","Maryland",2022-10-01,9
"486","Maryland",2022-10-08,21
"487","Maryland",2022-10-15,25
"488","Maryland",2022-10-22,49
"489","Maryland",2022-10-29,109
"490","Maryland",2022-11-05,165
"491","Maryland",2022-11-12,224
"492","Maryland",2022-11-19,218
"493","Maryland",2022-11-26,332
"494","Maryland",2022-12-03,405
"495","Maryland",2022-12-10,319
"496","Maryland",2022-12-17,278
"497","Maryland",2022-12-24,227
"498","Maryland",2022-12-31,221
"499","Maryland",2023-01-07,161
"500","Maryland",2023-01-14,102
"501","Maryland",2023-01-21,61
"502","Maryland",2023-01-28,37
"503","Maryland",2023-02-04,56
"504","Maryland",2023-02-11,36
"505","Massachusetts",2022-09-03,7
"506","Massachusetts",2022-09-10,4
"507","Massachusetts",2022-09-17,2
"508","Massachusetts",2022-09-24,4
"509","Massachusetts",2022-10-01,4
"510","Massachusetts",2022-10-08,8
"511","Massachusetts",2022-10-15,7
"512","Massachusetts",2022-10-22,8
"513","Massachusetts",2022-10-29,14
"514","Massachusetts",2022-11-05,31
"515","Massachusetts",2022-11-12,43
"516","Massachusetts",2022-11-19,79
"517","Massachusetts",2022-11-26,221
"518","Massachusetts",2022-12-03,446
"519","Massachusetts",2022-12-10,578
"520","Massachusetts",2022-12-17,694
"521","Massachusetts",2022-12-24,769
"522","Massachusetts",2022-12-31,733
"523","Massachusetts",2023-01-07,466
"524","Massachusetts",2023-01-14,238
"525","Massachusetts",2023-01-21,122
"526","Massachusetts",2023-01-28,71
"527","Massachusetts",2023-02-04,52
"528","Massachusetts",2023-02-11,63
"529","Michigan",2022-09-03,1
"530","Michigan",2022-09-10,10
"531","Michigan",2022-09-17,3
"532","Michigan",2022-09-24,5
"533","Michigan",2022-10-01,4
"534","Michigan",2022-10-08,13
"535","Michigan",2022-10-15,14
"536","Michigan",2022-10-22,17
"537","Michigan",2022-10-29,46
"538","Michigan",2022-11-05,59
"539","Michigan",2022-11-12,90
"540","Michigan",2022-11-19,193
"541","Michigan",2022-11-26,313
"542","Michigan",2022-12-03,485
"543","Michigan",2022-12-10,601
"544","Michigan",2022-12-17,1003
"545","Michigan",2022-12-24,1107
"546","Michigan",2022-12-31,1131
"547","Michigan",2023-01-07,645
"548","Michigan",2023-01-14,290
"549","Michigan",2023-01-21,150
"550","Michigan",2023-01-28,86
"551","Michigan",2023-02-04,85
"552","Michigan",2023-02-11,50
"553","Minnesota",2022-09-03,1
"554","Minnesota",2022-09-10,1
"555","Minnesota",2022-09-17,0
"556","Minnesota",2022-09-24,3
"557","Minnesota",2022-10-01,2
"558","Minnesota",2022-10-08,11
"559","Minnesota",2022-10-15,7
"560","Minnesota",2022-10-22,11
"561","Minnesota",2022-10-29,43
"562","Minnesota",2022-11-05,85
"563","Minnesota",2022-11-12,182
"564","Minnesota",2022-11-19,268
"565","Minnesota",2022-11-26,382
"566","Minnesota",2022-12-03,447
"567","Minnesota",2022-12-10,325
"568","Minnesota",2022-12-17,235
"569","Minnesota",2022-12-24,168
"570","Minnesota",2022-12-31,164
"571","Minnesota",2023-01-07,75
"572","Minnesota",2023-01-14,48
"573","Minnesota",2023-01-21,25
"574","Minnesota",2023-01-28,15
"575","Minnesota",2023-02-04,16
"576","Minnesota",2023-02-11,9
"577","Mississippi",2022-09-03,19
"578","Mississippi",2022-09-10,22
"579","Mississippi",2022-09-17,32
"580","Mississippi",2022-09-24,20
"581","Mississippi",2022-10-01,35
"582","Mississippi",2022-10-08,58
"583","Mississippi",2022-10-15,70
"584","Mississippi",2022-10-22,90
"585","Mississippi",2022-10-29,165
"586","Mississippi",2022-11-05,255
"587","Mississippi",2022-11-12,258
"588","Mississippi",2022-11-19,243
"589","Mississippi",2022-11-26,282
"590","Mississippi",2022-12-03,258
"591","Mississippi",2022-12-10,171
"592","Mississippi",2022-12-17,133
"593","Mississippi",2022-12-24,86
"594","Mississippi",2022-12-31,121
"595","Mississippi",2023-01-07,83
"596","Mississippi",2023-01-14,47
"597","Mississippi",2023-01-21,60
"598","Mississippi",2023-01-28,30
"599","Mississippi",2023-02-04,27
"600","Mississippi",2023-02-11,18
"601","Missouri",2022-09-03,10
"602","Missouri",2022-09-10,4
"603","Missouri",2022-09-17,6
"604","Missouri",2022-09-24,7
"605","Missouri",2022-10-01,14
"606","Missouri",2022-10-08,6
"607","Missouri",2022-10-15,12
"608","Missouri",2022-10-22,23
"609","Missouri",2022-10-29,56
"610","Missouri",2022-11-05,71
"611","Missouri",2022-11-12,115
"612","Missouri",2022-11-19,221
"613","Missouri",2022-11-26,548
"614","Missouri",2022-12-03,861
"615","Missouri",2022-12-10,861
"616","Missouri",2022-12-17,717
"617","Missouri",2022-12-24,548
"618","Missouri",2022-12-31,642
"619","Missouri",2023-01-07,370
"620","Missouri",2023-01-14,176
"621","Missouri",2023-01-21,94
"622","Missouri",2023-01-28,68
"623","Missouri",2023-02-04,52
"624","Missouri",2023-02-11,46
"625","Montana",2022-09-03,0
"626","Montana",2022-09-10,0
"627","Montana",2022-09-17,1
"628","Montana",2022-09-24,0
"629","Montana",2022-10-01,2
"630","Montana",2022-10-08,0
"631","Montana",2022-10-15,0
"632","Montana",2022-10-22,0
"633","Montana",2022-10-29,5
"634","Montana",2022-11-05,5
"635","Montana",2022-11-12,12
"636","Montana",2022-11-19,12
"637","Montana",2022-11-26,50
"638","Montana",2022-12-03,71
"639","Montana",2022-12-10,104
"640","Montana",2022-12-17,96
"641","Montana",2022-12-24,64
"642","Montana",2022-12-31,86
"643","Montana",2023-01-07,58
"644","Montana",2023-01-14,37
"645","Montana",2023-01-21,12
"646","Montana",2023-01-28,10
"647","Montana",2023-02-04,10
"648","Montana",2023-02-11,4
"649","National",2022-09-03,603
"650","National",2022-09-10,623
"651","National",2022-09-17,644
"652","National",2022-09-24,742
"653","National",2022-10-01,896
"654","National",2022-10-08,1331
"655","National",2022-10-15,1694
"656","National",2022-10-22,2380
"657","National",2022-10-29,4353
"658","National",2022-11-05,6571
"659","National",2022-11-12,8848
"660","National",2022-11-19,11427
"661","National",2022-11-26,19846
"662","National",2022-12-03,26333
"663","National",2022-12-10,23851
"664","National",2022-12-17,21399
"665","National",2022-12-24,19109
"666","National",2022-12-31,19198
"667","National",2023-01-07,12787
"668","National",2023-01-14,6585
"669","National",2023-01-21,4112
"670","National",2023-01-28,2687
"671","National",2023-02-04,2189
"672","National",2023-02-11,2030
"673","Nebraska",2022-09-03,8
"674","Nebraska",2022-09-10,4
"675","Nebraska",2022-09-17,7
"676","Nebraska",2022-09-24,9
"677","Nebraska",2022-10-01,11
"678","Nebraska",2022-10-08,22
"679","Nebraska",2022-10-15,9
"680","Nebraska",2022-10-22,14
"681","Nebraska",2022-10-29,16
"682","Nebraska",2022-11-05,28
"683","Nebraska",2022-11-12,21
"684","Nebraska",2022-11-19,43
"685","Nebraska",2022-11-26,62
"686","Nebraska",2022-12-03,97
"687","Nebraska",2022-12-10,133
"688","Nebraska",2022-12-17,173
"689","Nebraska",2022-12-24,137
"690","Nebraska",2022-12-31,135
"691","Nebraska",2023-01-07,92
"692","Nebraska",2023-01-14,58
"693","Nebraska",2023-01-21,57
"694","Nebraska",2023-01-28,19
"695","Nebraska",2023-02-04,7
"696","Nebraska",2023-02-11,0
"697","Nevada",2022-09-03,3
"698","Nevada",2022-09-10,6
"699","Nevada",2022-09-17,8
"700","Nevada",2022-09-24,9
"701","Nevada",2022-10-01,14
"702","Nevada",2022-10-08,37
"703","Nevada",2022-10-15,8
"704","Nevada",2022-10-22,14
"705","Nevada",2022-10-29,12
"706","Nevada",2022-11-05,31
"707","Nevada",2022-11-12,80
"708","Nevada",2022-11-19,157
"709","Nevada",2022-11-26,252
"710","Nevada",2022-12-03,397
"711","Nevada",2022-12-10,366
"712","Nevada",2022-12-17,234
"713","Nevada",2022-12-24,233
"714","Nevada",2022-12-31,169
"715","Nevada",2023-01-07,106
"716","Nevada",2023-01-14,29
"717","Nevada",2023-01-21,21
"718","Nevada",2023-01-28,11
"719","Nevada",2023-02-04,6
"720","Nevada",2023-02-11,10
"721","New Hampshire",2022-09-03,0
"722","New Hampshire",2022-09-10,0
"723","New Hampshire",2022-09-17,3
"724","New Hampshire",2022-09-24,2
"725","New Hampshire",2022-10-01,0
"726","New Hampshire",2022-10-08,0
"727","New Hampshire",2022-10-15,0
"728","New Hampshire",2022-10-22,1
"729","New Hampshire",2022-10-29,0
"730","New Hampshire",2022-11-05,3
"731","New Hampshire",2022-11-12,5
"732","New Hampshire",2022-11-19,7
"733","New Hampshire",2022-11-26,12
"734","New Hampshire",2022-12-03,36
"735","New Hampshire",2022-12-10,73
"736","New Hampshire",2022-12-17,87
"737","New Hampshire",2022-12-24,120
"738","New Hampshire",2022-12-31,141
"739","New Hampshire",2023-01-07,101
"740","New Hampshire",2023-01-14,45
"741","New Hampshire",2023-01-21,20
"742","New Hampshire",2023-01-28,20
"743","New Hampshire",2023-02-04,1
"744","New Hampshire",2023-02-11,9
"745","New Jersey",2022-09-03,9
"746","New Jersey",2022-09-10,13
"747","New Jersey",2022-09-17,9
"748","New Jersey",2022-09-24,19
"749","New Jersey",2022-10-01,17
"750","New Jersey",2022-10-08,28
"751","New Jersey",2022-10-15,31
"752","New Jersey",2022-10-22,32
"753","New Jersey",2022-10-29,76
"754","New Jersey",2022-11-05,183
"755","New Jersey",2022-11-12,309
"756","New Jersey",2022-11-19,324
"757","New Jersey",2022-11-26,581
"758","New Jersey",2022-12-03,892
"759","New Jersey",2022-12-10,738
"760","New Jersey",2022-12-17,599
"761","New Jersey",2022-12-24,523
"762","New Jersey",2022-12-31,505
"763","New Jersey",2023-01-07,317
"764","New Jersey",2023-01-14,157
"765","New Jersey",2023-01-21,102
"766","New Jersey",2023-01-28,70
"767","New Jersey",2023-02-04,31
"768","New Jersey",2023-02-11,27
"769","New Mexico",2022-09-03,21
"770","New Mexico",2022-09-10,7
"771","New Mexico",2022-09-17,4
"772","New Mexico",2022-09-24,9
"773","New Mexico",2022-10-01,12
"774","New Mexico",2022-10-08,27
"775","New Mexico",2022-10-15,22
"776","New Mexico",2022-10-22,29
"777","New Mexico",2022-10-29,56
"778","New Mexico",2022-11-05,97
"779","New Mexico",2022-11-12,154
"780","New Mexico",2022-11-19,159
"781","New Mexico",2022-11-26,190
"782","New Mexico",2022-12-03,371
"783","New Mexico",2022-12-10,417
"784","New Mexico",2022-12-17,348
"785","New Mexico",2022-12-24,346
"786","New Mexico",2022-12-31,269
"787","New Mexico",2023-01-07,163
"788","New Mexico",2023-01-14,43
"789","New Mexico",2023-01-21,30
"790","New Mexico",2023-01-28,17
"791","New Mexico",2023-02-04,9
"792","New Mexico",2023-02-11,9
"793","New York",2022-09-03,21
"794","New York",2022-09-10,14
"795","New York",2022-09-17,20
"796","New York",2022-09-24,12
"797","New York",2022-10-01,29
"798","New York",2022-10-08,38
"799","New York",2022-10-15,49
"800","New York",2022-10-22,49
"801","New York",2022-10-29,107
"802","New York",2022-11-05,206
"803","New York",2022-11-12,300
"804","New York",2022-11-19,508
"805","New York",2022-11-26,871
"806","New York",2022-12-03,1350
"807","New York",2022-12-10,1531
"808","New York",2022-12-17,1745
"809","New York",2022-12-24,1477
"810","New York",2022-12-31,1266
"811","New York",2023-01-07,798
